id,date,store_nbr,item_nbr,onpromotion,min,avg,max
126074357,2017-08-18,40,2127825,False,0.0,0.0,0.0
126074358,2017-08-18,40,2127921,False,1.0,1.5,2.0
126074359,2017-08-18,40,2127992,False,1.0,1.5,2.0
126074360,2017-08-18,40,2128628,False,1.0,1.5,3.0
126074361,2017-08-18,40,2128799,False,29.0,29.0,29.0
126074362,2017-08-18,40,2129334,False,1.0,1.5,2.0
126074363,2017-08-18,40,2129350,False,1.0,1.5,2.0
126074364,2017-08-18,40,2129387,False,1.0,1.0,1.0
126074365,2017-08-18,40,2129515,False,6.0,9.0,13.0
126074366,2017-08-18,40,2129616,False,1.0,14.0,27.0
126074367,2017-08-18,40,2129678,False,1.0,1.0,1.0
126074368,2017-08-18,40,2129786,False,2.0,2.5,3.0
126074369,2017-08-18,40,2129790,False,3.0,3.0,3.0
126074370,2017-08-18,40,2129892,False,1.0,2.75,4.0
126074371,2017-08-18,40,2129994,False,1.0,2.75,4.0
126074372,2017-08-18,40,2130131,False,1.0,2.75,4.0
126074373,2017-08-18,40,2130219,False,3.0,3.0,3.0
126074374,2017-08-18,40,2130265,False,3.0,3.0,3.0
126074375,2017-08-18,40,2130352,False,3.0,3.0,3.0
126074376,2017-08-18,40,2130474,False,3.0,3.0,3.0
126074377,2017-08-18,40,2130521,False,1.0,1.66666666667,2.0
126074378,2017-08-18,40,2130526,False,1.0,1.0,1.0
126074379,2017-08-18,40,2130553,False,5.0,5.0,5.0
126074380,2017-08-18,40,2131010,False,0.0,0.0,0.0
126074381,2017-08-18,40,2131572,False,1.0,2.25,4.0
126074382,2017-08-18,40,2131699,False,1.0,2.25,4.0
126074383,2017-08-18,40,2132163,False,1.0,1.66666666667,2.0
126074384,2017-08-18,40,2132318,False,1.0,2.25,4.0
126074385,2017-08-18,40,2132945,False,1.0,2.75,4.0
126074386,2017-08-18,40,2132957,False,1.0,1.0,1.0
126074387,2017-08-18,40,2134244,False,0.0,0.0,0.0
126074684,2017-08-18,41,313094,False,5.0,8.66666666667,12.0
126076945,2017-08-18,41,1464607,False,10.0,10.0,10.0
126076964,2017-08-18,41,1467088,False,2.0,2.0,2.0
126076965,2017-08-18,41,1467093,False,1.0,1.0,1.0
126077913,2017-08-18,41,2015646,False,0.0,0.0,0.0
126078193,2017-08-18,41,2109969,False,4.0,6.75,13.0
126078197,2017-08-18,41,2112280,False,1.0,1.0,1.0
126078198,2017-08-18,41,2112303,False,0.0,0.0,0.0
126078200,2017-08-18,41,2112461,False,1.0,1.0,1.0
126078201,2017-08-18,41,2112462,False,1.0,1.0,1.0
126078202,2017-08-18,41,2112607,False,6.0,6.0,6.0
126078212,2017-08-18,41,2117783,False,2.0,6.5,11.0
126078213,2017-08-18,41,2118397,False,0.0,0.0,0.0
126078215,2017-08-18,41,2120180,False,1.0,1.0,1.0
126078216,2017-08-18,41,2120216,False,1.0,1.0,1.0
126078217,2017-08-18,41,2120506,False,2.0,6.0,9.0
126078218,2017-08-18,41,2120681,False,3.0,4.0,5.0
126078220,2017-08-18,41,2120768,False,2.0,6.0,9.0
126078221,2017-08-18,41,2121319,False,5.0,7.0,9.0
126078245,2017-08-18,41,2124705,False,2.0,6.0,9.0
126078246,2017-08-18,41,2125814,False,5.0,8.66666666667,12.0
126078247,2017-08-18,41,2126696,False,1.0,1.0,1.0
126078250,2017-08-18,41,2127024,False,6.0,6.0,6.0
126078251,2017-08-18,41,2127069,False,3.0,3.0,3.0
126078253,2017-08-18,41,2127175,False,1.0,1.5,2.0
126078254,2017-08-18,41,2127206,False,2.0,6.0,9.0
126078255,2017-08-18,41,2127544,False,2.0,6.0,9.0
126078256,2017-08-18,41,2127651,False,4.0,4.0,4.0
126078257,2017-08-18,41,2127733,False,4.0,4.0,4.0
126078258,2017-08-18,41,2127825,False,0.0,0.0,0.0
126078259,2017-08-18,41,2127921,False,3.0,4.0,5.0
126078260,2017-08-18,41,2127992,False,3.0,4.0,5.0
126078261,2017-08-18,41,2128628,False,5.0,9.75,17.0
126078262,2017-08-18,41,2128799,False,16.0,16.0,16.0
126078263,2017-08-18,41,2129334,False,1.0,2.0,3.0
126078264,2017-08-18,41,2129350,False,1.0,2.0,3.0
126078265,2017-08-18,41,2129387,False,4.0,4.0,4.0
126078266,2017-08-18,41,2129515,False,5.0,8.66666666667,12.0
126078267,2017-08-18,41,2129616,False,5.0,7.0,9.0
126078268,2017-08-18,41,2129678,False,1.0,1.0,1.0
126078269,2017-08-18,41,2129786,False,1.0,3.66666666667,5.0
126078270,2017-08-18,41,2129790,False,2.0,2.0,2.0
126078271,2017-08-18,41,2129892,False,4.0,5.0,6.0
126078272,2017-08-18,41,2129994,False,4.0,5.0,6.0
126078273,2017-08-18,41,2130131,False,4.0,5.0,6.0
126078274,2017-08-18,41,2130219,False,2.0,2.0,2.0
126078275,2017-08-18,41,2130265,False,2.0,2.0,2.0
126078276,2017-08-18,41,2130352,False,2.0,2.0,2.0
126078277,2017-08-18,41,2130474,False,1.0,1.0,1.0
126078278,2017-08-18,41,2130521,False,2.0,6.0,9.0
126078279,2017-08-18,41,2130526,False,1.0,1.0,1.0
126078280,2017-08-18,41,2130553,False,1.0,1.0,1.0
126078281,2017-08-18,41,2131010,False,0.0,0.0,0.0
126078282,2017-08-18,41,2131572,False,1.0,2.5,4.0
126078283,2017-08-18,41,2131699,False,1.0,2.5,4.0
126078284,2017-08-18,41,2132163,False,2.0,6.0,9.0
126078285,2017-08-18,41,2132318,False,1.0,2.5,4.0
126078286,2017-08-18,41,2132945,False,1.0,1.5,2.0
126078287,2017-08-18,41,2132957,False,4.0,4.0,4.0
126078288,2017-08-18,41,2134244,False,5.0,5.0,5.0
126078585,2017-08-18,42,313094,False,15.0,15.0,15.0
126080846,2017-08-18,42,1464607,False,9.0,9.0,9.0
126080865,2017-08-18,42,1467088,False,1.0,1.0,1.0
126080866,2017-08-18,42,1467093,False,0.0,0.0,0.0
126081814,2017-08-18,42,2015646,False,0.0,0.0,0.0
126082094,2017-08-18,42,2109969,False,2.0,2.0,2.0
126082098,2017-08-18,42,2112280,False,1.0,1.0,1.0
126082099,2017-08-18,42,2112303,False,0.0,0.0,0.0
126082101,2017-08-18,42,2112461,False,1.0,1.0,1.0
126082102,2017-08-18,42,2112462,False,1.0,1.0,1.0
126082103,2017-08-18,42,2112607,False,11.0,11.0,11.0
126082113,2017-08-18,42,2117783,False,10.0,10.0,10.0
126082114,2017-08-18,42,2118397,False,0.0,0.0,0.0
126082116,2017-08-18,42,2120180,False,1.0,1.0,1.0
126082117,2017-08-18,42,2120216,False,1.0,1.0,1.0
126082118,2017-08-18,42,2120506,False,4.0,4.0,4.0
126082119,2017-08-18,42,2120681,False,1.0,1.0,1.0
126082121,2017-08-18,42,2120768,False,4.0,4.0,4.0
126082122,2017-08-18,42,2121319,False,3.0,3.0,3.0
126082146,2017-08-18,42,2124705,False,4.0,4.0,4.0
126082147,2017-08-18,42,2125814,False,15.0,15.0,15.0
126082148,2017-08-18,42,2126696,False,2.0,2.0,2.0
126082151,2017-08-18,42,2127024,False,11.0,11.0,11.0
126082152,2017-08-18,42,2127069,False,2.0,2.0,2.0
126082154,2017-08-18,42,2127175,False,2.0,2.0,2.0
126082155,2017-08-18,42,2127206,False,4.0,4.0,4.0
126082156,2017-08-18,42,2127544,False,4.0,4.0,4.0
126082157,2017-08-18,42,2127651,False,5.0,5.0,5.0
126082158,2017-08-18,42,2127733,False,5.0,5.0,5.0
126082159,2017-08-18,42,2127825,False,0.0,0.0,0.0
126082160,2017-08-18,42,2127921,False,1.0,1.0,1.0
126082161,2017-08-18,42,2127992,False,1.0,1.0,1.0
126082162,2017-08-18,42,2128628,False,3.0,3.0,3.0
126082163,2017-08-18,42,2128799,False,20.0,20.0,20.0
126082164,2017-08-18,42,2129334,False,2.0,2.0,2.0
126082165,2017-08-18,42,2129350,False,2.0,2.0,2.0
126082166,2017-08-18,42,2129387,False,5.0,5.0,5.0
126082167,2017-08-18,42,2129515,False,15.0,15.0,15.0
126082168,2017-08-18,42,2129616,False,3.0,3.0,3.0
126082169,2017-08-18,42,2129678,False,1.0,1.0,1.0
126082170,2017-08-18,42,2129786,False,8.0,8.0,8.0
126082171,2017-08-18,42,2129790,False,2.0,2.0,2.0
126082172,2017-08-18,42,2129892,False,2.0,2.0,2.0
126082173,2017-08-18,42,2129994,False,2.0,2.0,2.0
126082174,2017-08-18,42,2130131,False,2.0,2.0,2.0
126082175,2017-08-18,42,2130219,False,2.0,2.0,2.0
126082176,2017-08-18,42,2130265,False,2.0,2.0,2.0
126082177,2017-08-18,42,2130352,False,2.0,2.0,2.0
126082178,2017-08-18,42,2130474,False,0.0,0.0,0.0
126082179,2017-08-18,42,2130521,False,4.0,4.0,4.0
126082180,2017-08-18,42,2130526,False,1.0,1.0,1.0
126082181,2017-08-18,42,2130553,False,2.0,2.0,2.0
126082182,2017-08-18,42,2131010,False,0.0,0.0,0.0
126082183,2017-08-18,42,2131572,False,2.0,2.0,2.0
126082184,2017-08-18,42,2131699,False,2.0,2.0,2.0
126082185,2017-08-18,42,2132163,False,4.0,4.0,4.0
126082186,2017-08-18,42,2132318,False,2.0,2.0,2.0
126082187,2017-08-18,42,2132945,False,2.0,2.0,2.0
126082188,2017-08-18,42,2132957,False,5.0,5.0,5.0
126082189,2017-08-18,42,2134244,False,0.0,0.0,0.0
126082486,2017-08-18,43,313094,False,1.0,2.0,3.0
126084747,2017-08-18,43,1464607,False,1.0,2.0,3.0
126084766,2017-08-18,43,1467088,False,0.0,0.0,0.0
126084767,2017-08-18,43,1467093,False,0.0,0.0,0.0
126085715,2017-08-18,43,2015646,False,0.0,0.0,0.0
126085995,2017-08-18,43,2109969,False,3.0,3.25,4.0
126085999,2017-08-18,43,2112280,False,0.0,0.0,0.0
126086000,2017-08-18,43,2112303,False,0.0,0.0,0.0
126086002,2017-08-18,43,2112461,False,1.0,2.33333333333,3.0
126086003,2017-08-18,43,2112462,False,1.0,2.33333333333,3.0
126086004,2017-08-18,43,2112607,False,1.0,7.5,14.0
126086014,2017-08-18,43,2117783,False,1.0,1.0,1.0
126086015,2017-08-18,43,2118397,False,0.0,0.0,0.0
126086017,2017-08-18,43,2120180,False,8.0,10.75,13.0
126086018,2017-08-18,43,2120216,False,8.0,10.75,13.0
126086019,2017-08-18,43,2120506,False,1.0,1.66666666667,3.0
126086020,2017-08-18,43,2120681,False,1.0,1.25,2.0
126086022,2017-08-18,43,2120768,False,1.0,1.66666666667,3.0
126086023,2017-08-18,43,2121319,False,3.0,5.5,8.0
126086047,2017-08-18,43,2124705,False,1.0,1.66666666667,3.0
126086048,2017-08-18,43,2125814,False,1.0,2.0,3.0
126086049,2017-08-18,43,2126696,False,1.0,2.5,4.0
126086052,2017-08-18,43,2127024,False,1.0,7.5,14.0
126086053,2017-08-18,43,2127069,False,4.0,4.0,4.0
126086055,2017-08-18,43,2127175,False,2.0,4.5,7.0
126086056,2017-08-18,43,2127206,False,1.0,1.66666666667,3.0
126086057,2017-08-18,43,2127544,False,1.0,1.66666666667,3.0
126086058,2017-08-18,43,2127651,False,2.0,2.0,2.0
126086059,2017-08-18,43,2127733,False,2.0,2.0,2.0
126086060,2017-08-18,43,2127825,False,0.0,0.0,0.0
126086061,2017-08-18,43,2127921,False,1.0,1.25,2.0
126086062,2017-08-18,43,2127992,False,1.0,1.25,2.0
126086063,2017-08-18,43,2128628,False,1.0,1.0,1.0
126086064,2017-08-18,43,2128799,False,16.0,31.0,46.0
126086065,2017-08-18,43,2129334,False,2.0,2.0,2.0
126086066,2017-08-18,43,2129350,False,2.0,2.0,2.0
126086067,2017-08-18,43,2129387,False,2.0,2.0,2.0
126086068,2017-08-18,43,2129515,False,1.0,2.0,3.0
126086069,2017-08-18,43,2129616,False,3.0,5.5,8.0
126086070,2017-08-18,43,2129678,False,1.0,2.33333333333,3.0
126086071,2017-08-18,43,2129786,False,5.0,9.0,13.0
126086072,2017-08-18,43,2129790,False,1.0,1.0,1.0
126086073,2017-08-18,43,2129892,False,7.0,7.0,7.0
126086074,2017-08-18,43,2129994,False,7.0,7.0,7.0
126086075,2017-08-18,43,2130131,False,7.0,7.0,7.0
126086076,2017-08-18,43,2130219,False,1.0,1.0,1.0
126086077,2017-08-18,43,2130265,False,1.0,1.0,1.0
126086078,2017-08-18,43,2130352,False,1.0,1.0,1.0
126086079,2017-08-18,43,2130474,False,2.0,2.0,2.0
126086080,2017-08-18,43,2130521,False,1.0,1.66666666667,3.0
126086081,2017-08-18,43,2130526,False,1.0,2.33333333333,3.0
126086082,2017-08-18,43,2130553,False,1.0,2.5,4.0
126086083,2017-08-18,43,2131010,False,0.0,0.0,0.0
126086084,2017-08-18,43,2131572,False,1.0,1.5,2.0
126086085,2017-08-18,43,2131699,False,1.0,1.5,2.0
126086086,2017-08-18,43,2132163,False,1.0,1.66666666667,3.0
126086087,2017-08-18,43,2132318,False,1.0,1.5,2.0
126086088,2017-08-18,43,2132945,False,2.0,4.5,7.0
126086089,2017-08-18,43,2132957,False,2.0,2.0,2.0
126086090,2017-08-18,43,2134244,False,1.0,1.0,1.0
126086387,2017-08-18,44,313094,False,26.0,34.3333333333,46.0
126088648,2017-08-18,44,1464607,False,8.0,11.5,15.0
126088667,2017-08-18,44,1467088,False,5.0,5.0,5.0
126088668,2017-08-18,44,1467093,False,6.0,9.0,12.0
126089616,2017-08-18,44,2015646,False,0.0,0.0,0.0
126089896,2017-08-18,44,2109969,False,8.0,18.5,27.0
126089900,2017-08-18,44,2112280,False,1.0,2.0,3.0
126089901,2017-08-18,44,2112303,False,0.0,0.0,0.0
126089903,2017-08-18,44,2112461,False,1.0,1.25,2.0
126089904,2017-08-18,44,2112462,False,1.0,1.25,2.0
126089905,2017-08-18,44,2112607,False,11.0,12.5,14.0
126089915,2017-08-18,44,2117783,False,2.0,17.0,47.0
126089916,2017-08-18,44,2118397,False,0.0,0.0,0.0
126089918,2017-08-18,44,2120180,False,3.0,3.0,3.0
126089919,2017-08-18,44,2120216,False,3.0,3.0,3.0
126089920,2017-08-18,44,2120506,False,2.0,9.0,15.0
126089921,2017-08-18,44,2120681,False,1.0,4.25,8.0
126089923,2017-08-18,44,2120768,False,2.0,9.0,15.0
126089924,2017-08-18,44,2121319,False,8.0,13.25,18.0
126089948,2017-08-18,44,2124705,False,2.0,9.0,15.0
126089949,2017-08-18,44,2125814,False,26.0,34.3333333333,46.0
126089950,2017-08-18,44,2126696,False,3.0,4.66666666667,6.0
126089953,2017-08-18,44,2127024,False,11.0,12.5,14.0
126089954,2017-08-18,44,2127069,False,6.0,6.0,6.0
126089956,2017-08-18,44,2127175,False,1.0,1.5,2.0
126089957,2017-08-18,44,2127206,False,2.0,9.0,15.0
126089958,2017-08-18,44,2127544,False,2.0,9.0,15.0
126089959,2017-08-18,44,2127651,False,5.0,5.0,5.0
126089960,2017-08-18,44,2127733,False,5.0,5.0,5.0
126089961,2017-08-18,44,2127825,False,1.0,2.0,3.0
126089962,2017-08-18,44,2127921,False,1.0,4.25,8.0
126089963,2017-08-18,44,2127992,False,1.0,4.25,8.0
126089964,2017-08-18,44,2128628,False,5.0,11.5,17.0
126089965,2017-08-18,44,2128799,False,1.0,15.5,30.0
126089966,2017-08-18,44,2129334,False,4.0,14.5,36.0
126089967,2017-08-18,44,2129350,False,4.0,14.5,36.0
126089968,2017-08-18,44,2129387,False,5.0,5.0,5.0
126089969,2017-08-18,44,2129515,False,26.0,34.3333333333,46.0
126089970,2017-08-18,44,2129616,False,8.0,13.25,18.0
126089971,2017-08-18,44,2129678,False,1.0,1.25,2.0
126089972,2017-08-18,44,2129786,False,3.0,12.0,25.0
126089973,2017-08-18,44,2129790,False,2.0,4.0,5.0
126089974,2017-08-18,44,2129892,False,5.0,17.5,27.0
126089975,2017-08-18,44,2129994,False,5.0,17.5,27.0
126089976,2017-08-18,44,2130131,False,5.0,17.5,27.0
126089977,2017-08-18,44,2130219,False,2.0,4.0,5.0
126089978,2017-08-18,44,2130265,False,2.0,4.0,5.0
126089979,2017-08-18,44,2130352,False,2.0,4.0,5.0
126089980,2017-08-18,44,2130474,False,2.0,3.33333333333,5.0
126089981,2017-08-18,44,2130521,False,2.0,9.0,15.0
126089982,2017-08-18,44,2130526,False,1.0,1.25,2.0
126089983,2017-08-18,44,2130553,False,3.0,4.66666666667,6.0
126089984,2017-08-18,44,2131010,False,0.0,0.0,0.0
126089985,2017-08-18,44,2131572,False,1.0,3.33333333333,7.0
126089986,2017-08-18,44,2131699,False,1.0,3.33333333333,7.0
126089987,2017-08-18,44,2132163,False,2.0,9.0,15.0
126089988,2017-08-18,44,2132318,False,1.0,3.33333333333,7.0
126089989,2017-08-18,44,2132945,False,1.0,1.5,2.0
126089990,2017-08-18,44,2132957,False,5.0,5.0,5.0
126089991,2017-08-18,44,2134244,False,1.0,1.66666666667,3.0
126090288,2017-08-18,45,313094,False,12.0,15.6666666667,23.0
126092549,2017-08-18,45,1464607,False,4.0,6.0,8.0
126092568,2017-08-18,45,1467088,False,1.0,1.0,1.0
126092569,2017-08-18,45,1467093,False,1.0,1.0,1.0
126093517,2017-08-18,45,2015646,False,0.0,0.0,0.0
126093797,2017-08-18,45,2109969,False,9.0,17.5,23.0
126093801,2017-08-18,45,2112280,False,4.0,4.0,4.0
126093802,2017-08-18,45,2112303,False,0.0,0.0,0.0
126093804,2017-08-18,45,2112461,False,1.0,1.33333333333,2.0
126093805,2017-08-18,45,2112462,False,1.0,1.33333333333,2.0
126093806,2017-08-18,45,2112607,False,5.0,18.5,32.0
126093816,2017-08-18,45,2117783,False,12.0,20.25,36.0
126093817,2017-08-18,45,2118397,False,1.0,1.0,1.0
126093819,2017-08-18,45,2120180,False,1.0,2.33333333333,3.0
126093820,2017-08-18,45,2120216,False,1.0,2.33333333333,3.0
126093821,2017-08-18,45,2120506,False,3.0,6.75,10.0
126093822,2017-08-18,45,2120681,False,2.0,9.25,13.0
126093824,2017-08-18,45,2120768,False,3.0,6.75,10.0
126093825,2017-08-18,45,2121319,False,4.0,10.0,24.0
126093849,2017-08-18,45,2124705,False,3.0,6.75,10.0
126093850,2017-08-18,45,2125814,False,12.0,15.6666666667,23.0
126093851,2017-08-18,45,2126696,False,2.0,3.33333333333,5.0
126093854,2017-08-18,45,2127024,False,5.0,18.5,32.0
126093855,2017-08-18,45,2127069,False,7.0,7.0,7.0
126093857,2017-08-18,45,2127175,False,2.0,4.25,6.0
126093858,2017-08-18,45,2127206,False,3.0,6.75,10.0
126093859,2017-08-18,45,2127544,False,3.0,6.75,10.0
126093860,2017-08-18,45,2127651,False,5.0,5.0,5.0
126093861,2017-08-18,45,2127733,False,5.0,5.0,5.0
126093862,2017-08-18,45,2127825,False,0.0,0.0,0.0
126093863,2017-08-18,45,2127921,False,2.0,9.25,13.0
126093864,2017-08-18,45,2127992,False,2.0,9.25,13.0
126093865,2017-08-18,45,2128628,False,12.0,14.5,17.0
126093866,2017-08-18,45,2128799,False,1.0,9.0,17.0
126093867,2017-08-18,45,2129334,False,1.0,5.25,13.0
126093868,2017-08-18,45,2129350,False,1.0,5.25,13.0
126093869,2017-08-18,45,2129387,False,5.0,5.0,5.0
126093870,2017-08-18,45,2129515,False,12.0,15.6666666667,23.0
126093871,2017-08-18,45,2129616,False,4.0,10.0,24.0
126093872,2017-08-18,45,2129678,False,1.0,1.33333333333,2.0
126093873,2017-08-18,45,2129786,False,11.0,15.5,20.0
126093874,2017-08-18,45,2129790,False,1.0,3.5,6.0
126093875,2017-08-18,45,2129892,False,15.0,29.5,62.0
126093876,2017-08-18,45,2129994,False,15.0,29.5,62.0
126093877,2017-08-18,45,2130131,False,15.0,29.5,62.0
126093878,2017-08-18,45,2130219,False,1.0,3.5,6.0
126093879,2017-08-18,45,2130265,False,1.0,3.5,6.0
126093880,2017-08-18,45,2130352,False,1.0,3.5,6.0
126093881,2017-08-18,45,2130474,False,1.0,2.5,4.0
126093882,2017-08-18,45,2130521,False,3.0,6.75,10.0
126093883,2017-08-18,45,2130526,False,1.0,1.33333333333,2.0
126093884,2017-08-18,45,2130553,False,2.0,3.33333333333,5.0
126093885,2017-08-18,45,2131010,False,0.0,0.0,0.0
126093886,2017-08-18,45,2131572,False,2.0,4.0,7.0
126093887,2017-08-18,45,2131699,False,2.0,4.0,7.0
126093888,2017-08-18,45,2132163,False,3.0,6.75,10.0
126093889,2017-08-18,45,2132318,False,2.0,4.0,7.0
126093890,2017-08-18,45,2132945,False,2.0,4.25,6.0
126093891,2017-08-18,45,2132957,False,5.0,5.0,5.0
126093892,2017-08-18,45,2134244,False,1.0,1.33333333333,2.0
126094189,2017-08-18,46,313094,False,18.0,22.0,24.0
126096450,2017-08-18,46,1464607,False,2.0,2.0,2.0
126096469,2017-08-18,46,1467088,False,0.0,0.0,0.0
126096470,2017-08-18,46,1467093,False,5.0,5.0,5.0
126097418,2017-08-18,46,2015646,False,0.0,0.0,0.0
126097698,2017-08-18,46,2109969,False,10.0,18.0,32.0
126097702,2017-08-18,46,2112280,False,0.0,0.0,0.0
126097703,2017-08-18,46,2112303,False,0.0,0.0,0.0
126097705,2017-08-18,46,2112461,False,3.0,5.75,8.0
126097706,2017-08-18,46,2112462,False,3.0,5.75,8.0
126097707,2017-08-18,46,2112607,False,5.0,17.5,30.0
126097717,2017-08-18,46,2117783,False,1.0,5.25,15.0
126097718,2017-08-18,46,2118397,False,0.0,0.0,0.0
126097720,2017-08-18,46,2120180,False,1.0,1.0,1.0
126097721,2017-08-18,46,2120216,False,1.0,1.0,1.0
126097722,2017-08-18,46,2120506,False,2.0,6.0,10.0
126097723,2017-08-18,46,2120681,False,2.0,5.75,8.0
126097725,2017-08-18,46,2120768,False,2.0,6.0,10.0
126097726,2017-08-18,46,2121319,False,1.0,13.75,30.0
126097750,2017-08-18,46,2124705,False,2.0,6.0,10.0
126097751,2017-08-18,46,2125814,False,18.0,22.0,24.0
126097752,2017-08-18,46,2126696,False,2.0,7.0,13.0
126097755,2017-08-18,46,2127024,False,5.0,17.5,30.0
126097756,2017-08-18,46,2127069,False,5.0,5.0,5.0
126097758,2017-08-18,46,2127175,False,1.0,1.5,2.0
126097759,2017-08-18,46,2127206,False,2.0,6.0,10.0
126097760,2017-08-18,46,2127544,False,2.0,6.0,10.0
126097761,2017-08-18,46,2127651,False,6.0,6.0,6.0
126097762,2017-08-18,46,2127733,False,6.0,6.0,6.0
126097763,2017-08-18,46,2127825,False,0.0,0.0,0.0
126097764,2017-08-18,46,2127921,False,2.0,5.75,8.0
126097765,2017-08-18,46,2127992,False,2.0,5.75,8.0
126097766,2017-08-18,46,2128628,False,2.0,6.5,15.0
126097767,2017-08-18,46,2128799,False,4.0,23.5,43.0
126097768,2017-08-18,46,2129334,False,1.0,3.33333333333,5.0
126097769,2017-08-18,46,2129350,False,1.0,3.33333333333,5.0
126097770,2017-08-18,46,2129387,False,6.0,6.0,6.0
126097771,2017-08-18,46,2129515,False,18.0,22.0,24.0
126097772,2017-08-18,46,2129616,False,1.0,13.75,30.0
126097773,2017-08-18,46,2129678,False,3.0,5.75,8.0
126097774,2017-08-18,46,2129786,False,2.0,4.0,7.0
126097775,2017-08-18,46,2129790,False,2.0,3.0,4.0
126097776,2017-08-18,46,2129892,False,8.0,13.5,20.0
126097777,2017-08-18,46,2129994,False,8.0,13.5,20.0
126097778,2017-08-18,46,2130131,False,8.0,13.5,20.0
126097779,2017-08-18,46,2130219,False,2.0,3.0,4.0
126097780,2017-08-18,46,2130265,False,2.0,3.0,4.0
126097781,2017-08-18,46,2130352,False,2.0,3.0,4.0
126097782,2017-08-18,46,2130474,False,1.0,2.0,3.0
126097783,2017-08-18,46,2130521,False,2.0,6.0,10.0
126097784,2017-08-18,46,2130526,False,3.0,5.75,8.0
126097785,2017-08-18,46,2130553,False,2.0,7.0,13.0
126097786,2017-08-18,46,2131010,False,0.0,0.0,0.0
126097787,2017-08-18,46,2131572,False,2.0,4.75,9.0
126097788,2017-08-18,46,2131699,False,2.0,4.75,9.0
126097789,2017-08-18,46,2132163,False,2.0,6.0,10.0
126097790,2017-08-18,46,2132318,False,2.0,4.75,9.0
126097791,2017-08-18,46,2132945,False,1.0,1.5,2.0
126097792,2017-08-18,46,2132957,False,6.0,6.0,6.0
126097793,2017-08-18,46,2134244,False,1.0,2.0,3.0
126098090,2017-08-18,47,313094,False,10.0,19.6666666667,26.0
126100351,2017-08-18,47,1464607,False,8.0,8.0,8.0
126100370,2017-08-18,47,1467088,False,1.0,1.0,1.0
126100371,2017-08-18,47,1467093,False,1.0,1.0,1.0
126101319,2017-08-18,47,2015646,False,0.0,0.0,0.0
126101599,2017-08-18,47,2109969,False,6.0,12.5,19.0
126101603,2017-08-18,47,2112280,False,3.0,3.0,3.0
126101604,2017-08-18,47,2112303,False,0.0,0.0,0.0
126101606,2017-08-18,47,2112461,False,1.0,2.0,3.0
126101607,2017-08-18,47,2112462,False,1.0,2.0,3.0
126101608,2017-08-18,47,2112607,False,6.0,20.0,34.0
126101618,2017-08-18,47,2117783,False,3.0,10.6666666667,25.0
126101619,2017-08-18,47,2118397,False,0.0,0.0,0.0
126101621,2017-08-18,47,2120180,False,2.0,2.0,2.0
126101622,2017-08-18,47,2120216,False,2.0,2.0,2.0
126101623,2017-08-18,47,2120506,False,4.0,13.3333333333,24.0
126101624,2017-08-18,47,2120681,False,3.0,7.0,13.0
126101626,2017-08-18,47,2120768,False,4.0,13.3333333333,24.0
126101627,2017-08-18,47,2121319,False,1.0,8.0,16.0
126101651,2017-08-18,47,2124705,False,4.0,13.3333333333,24.0
126101652,2017-08-18,47,2125814,False,10.0,19.6666666667,26.0
126101653,2017-08-18,47,2126696,False,3.0,4.5,6.0
126101656,2017-08-18,47,2127024,False,6.0,20.0,34.0
126101657,2017-08-18,47,2127069,False,24.0,24.0,24.0
126101659,2017-08-18,47,2127175,False,3.0,3.5,4.0
126101660,2017-08-18,47,2127206,False,4.0,13.3333333333,24.0
126101661,2017-08-18,47,2127544,False,4.0,13.3333333333,24.0
126101662,2017-08-18,47,2127651,False,12.0,12.0,12.0
126101663,2017-08-18,47,2127733,False,12.0,12.0,12.0
126101664,2017-08-18,47,2127825,False,0.0,0.0,0.0
126101665,2017-08-18,47,2127921,False,3.0,7.0,13.0
126101666,2017-08-18,47,2127992,False,3.0,7.0,13.0
126101667,2017-08-18,47,2128628,False,7.0,12.0,17.0
126101668,2017-08-18,47,2128799,False,26.0,41.0,56.0
126101669,2017-08-18,47,2129334,False,1.0,3.25,8.0
126101670,2017-08-18,47,2129350,False,1.0,3.25,8.0
126101671,2017-08-18,47,2129387,False,12.0,12.0,12.0
126101672,2017-08-18,47,2129515,False,10.0,19.6666666667,26.0
126101673,2017-08-18,47,2129616,False,1.0,8.0,16.0
126101674,2017-08-18,47,2129678,False,1.0,2.0,3.0
126101675,2017-08-18,47,2129786,False,6.0,10.0,18.0
126101676,2017-08-18,47,2129790,False,2.0,2.5,3.0
126101677,2017-08-18,47,2129892,False,16.0,20.6666666667,27.0
126101678,2017-08-18,47,2129994,False,16.0,20.6666666667,27.0
126101679,2017-08-18,47,2130131,False,16.0,20.6666666667,27.0
126101680,2017-08-18,47,2130219,False,2.0,2.5,3.0
126101681,2017-08-18,47,2130265,False,2.0,2.5,3.0
126101682,2017-08-18,47,2130352,False,2.0,2.5,3.0
126101683,2017-08-18,47,2130474,False,4.0,5.0,6.0
126101684,2017-08-18,47,2130521,False,4.0,13.3333333333,24.0
126101685,2017-08-18,47,2130526,False,1.0,2.0,3.0
126101686,2017-08-18,47,2130553,False,3.0,4.5,6.0
126101687,2017-08-18,47,2131010,False,0.0,0.0,0.0
126101688,2017-08-18,47,2131572,False,2.0,6.0,9.0
